domain,condition,model_seed,candidate,evaluation_version,N_streams,candidate_total_byte_cap,candidate_amortized_bytes,candidate_stream_bytes,candidate_shared_bytes,candidate_empirical_T05,candidate_supported_T05,candidate_empirical_T05_status,candidate_supported_T05_status,candidate_rmst,candidate_failure_probability_2048,feasible_baseline_count,feasible_baselines,native_fp32_feasible,best_TEST_supported_baseline,best_TEST_supported_T05,best_TEST_empirical_baseline,best_TEST_empirical_T05,best_TEST_rmst_baseline,best_TEST_baseline_rmst,descriptive_rmst_delta_vs_best_feasible,baseline_selection_scope,horizon_comparison_scope
learned,learned_s3,1,MIXED_6_8,frozen-learned-primary,1,32775,32775.0,2744,30031,64,64,64,64,271.06640625,1.0,10,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8,False,MIXED_6_8,64,MIXED_6_8,64,MIXED_6_8,271.06640625,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,MIXED_6_8,frozen-learned-primary,16,73935,4620.9375,2744,30031,64,64,64,64,271.06640625,1.0,9,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7,False,MIXED_6_8,64,MIXED_6_8,64,MIXED_6_8,271.06640625,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,MIXED_6_8,frozen-learned-primary,128,381263,2978.6171875,2744,30031,64,64,64,64,271.06640625,1.0,9,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7,False,MIXED_6_8,64,MIXED_6_8,64,MIXED_6_8,271.06640625,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,NATIVE_FP32,frozen-learned-primary,1,41706,41706.0,12296,29410,64,64,64,64,271.23828125,1.0,19,MIXED_4_8;MIXED_6_8;NATIVE_FP32;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-1.41796875,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,NATIVE_FP32,frozen-learned-primary,16,226146,14134.125,12296,29410,64,64,64,64,271.23828125,1.0,19,MIXED_4_8;MIXED_6_8;NATIVE_FP32;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-1.41796875,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,NATIVE_FP32,frozen-learned-primary,128,1603298,12525.765625,12296,29410,64,64,64,64,271.23828125,1.0,19,MIXED_4_8;MIXED_6_8;NATIVE_FP32;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-1.41796875,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,STOCHASTIC_4,frozen-learned-primary,1,31286,31286.0,1608,29678,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),70.623046875,1.0,4,STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4,False,UNIFORM_4,32,UNIFORM_4,32,UNIFORM_4,124.3203125,-53.697265625,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,STOCHASTIC_4,frozen-learned-primary,16,55406,3462.875,1608,29678,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),70.623046875,1.0,4,STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4,False,UNIFORM_4,32,UNIFORM_4,32,UNIFORM_4,124.3203125,-53.697265625,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,STOCHASTIC_4,frozen-learned-primary,128,235502,1839.859375,1608,29678,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),70.623046875,1.0,4,STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4,False,UNIFORM_4,32,UNIFORM_4,32,UNIFORM_4,124.3203125,-53.697265625,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_10,frozen-learned-primary,1,33523,33523.0,3896,29627,64,64,64,64,271.46875,1.0,12,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_10;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-1.1875,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_10,frozen-learned-primary,16,91963,5747.6875,3896,29627,64,64,64,64,271.46875,1.0,12,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_10;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-1.1875,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_10,frozen-learned-primary,128,528315,4127.4609375,3896,29627,64,64,64,64,271.46875,1.0,12,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_10;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-1.1875,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_11,frozen-learned-primary,1,33907,33907.0,4280,29627,64,64,64,64,272.056640625,1.0,13,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-0.599609375,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_11,frozen-learned-primary,16,98107,6131.6875,4280,29627,64,64,64,64,272.056640625,1.0,13,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-0.599609375,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_11,frozen-learned-primary,128,577467,4511.4609375,4280,29627,64,64,64,64,272.056640625,1.0,13,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-0.599609375,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_12,frozen-learned-primary,1,34291,34291.0,4664,29627,64,64,64,64,271.244140625,1.0,14,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-1.412109375,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_12,frozen-learned-primary,16,104251,6515.6875,4664,29627,64,64,64,64,271.244140625,1.0,14,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-1.412109375,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_12,frozen-learned-primary,128,626619,4895.4609375,4664,29627,64,64,64,64,271.244140625,1.0,14,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-1.412109375,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_13,frozen-learned-primary,1,34675,34675.0,5048,29627,64,64,64,64,271.42578125,1.0,15,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-1.23046875,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_13,frozen-learned-primary,16,110395,6899.6875,5048,29627,64,64,64,64,271.42578125,1.0,15,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-1.23046875,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_13,frozen-learned-primary,128,675771,5279.4609375,5048,29627,64,64,64,64,271.42578125,1.0,15,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-1.23046875,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_14,frozen-learned-primary,1,35059,35059.0,5432,29627,64,64,64,64,271.38671875,1.0,16,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-1.26953125,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_14,frozen-learned-primary,16,116539,7283.6875,5432,29627,64,64,64,64,271.38671875,1.0,16,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-1.26953125,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_14,frozen-learned-primary,128,724923,5663.4609375,5432,29627,64,64,64,64,271.38671875,1.0,16,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-1.26953125,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_15,frozen-learned-primary,1,35443,35443.0,5816,29627,64,64,64,64,271.19140625,1.0,17,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-1.46484375,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_15,frozen-learned-primary,16,122683,7667.6875,5816,29627,64,64,64,64,271.19140625,1.0,17,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-1.46484375,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_15,frozen-learned-primary,128,774075,6047.4609375,5816,29627,64,64,64,64,271.19140625,1.0,17,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-1.46484375,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_16,frozen-learned-primary,1,35827,35827.0,6200,29627,64,64,64,64,271.3828125,1.0,18,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-1.2734375,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_16,frozen-learned-primary,16,128827,8051.6875,6200,29627,64,64,64,64,271.3828125,1.0,18,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-1.2734375,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_16,frozen-learned-primary,128,823227,6431.4609375,6200,29627,64,64,64,64,271.3828125,1.0,18,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_9,64,UNIFORM_9,64,UNIFORM_9,272.65625,-1.2734375,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_2,frozen-learned-primary,1,30450,30450.0,824,29626,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),5.2734375,1.0,1,UNIFORM_2,False,UNIFORM_2,,UNIFORM_2,,UNIFORM_2,5.2734375,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_2,frozen-learned-primary,16,42810,2675.625,824,29626,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),5.2734375,1.0,1,UNIFORM_2,False,UNIFORM_2,,UNIFORM_2,,UNIFORM_2,5.2734375,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_2,frozen-learned-primary,128,135098,1055.453125,824,29626,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),5.2734375,1.0,1,UNIFORM_2,False,UNIFORM_2,,UNIFORM_2,,UNIFORM_2,5.2734375,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_3,frozen-learned-primary,1,30834,30834.0,1208,29626,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),45.15625,1.0,2,UNIFORM_2;UNIFORM_3,False,UNIFORM_3,,UNIFORM_3,,UNIFORM_3,45.15625,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_3,frozen-learned-primary,16,48954,3059.625,1208,29626,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),45.15625,1.0,2,UNIFORM_2;UNIFORM_3,False,UNIFORM_3,,UNIFORM_3,,UNIFORM_3,45.15625,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_3,frozen-learned-primary,128,184250,1439.453125,1208,29626,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),45.15625,1.0,2,UNIFORM_2;UNIFORM_3,False,UNIFORM_3,,UNIFORM_3,,UNIFORM_3,45.15625,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_4,frozen-learned-primary,1,31218,31218.0,1592,29626,32,32,32,32,124.3203125,1.0,3,UNIFORM_2;UNIFORM_3;UNIFORM_4,False,UNIFORM_4,32,UNIFORM_4,32,UNIFORM_4,124.3203125,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_4,frozen-learned-primary,16,55098,3443.625,1592,29626,32,32,32,32,124.3203125,1.0,3,UNIFORM_2;UNIFORM_3;UNIFORM_4,False,UNIFORM_4,32,UNIFORM_4,32,UNIFORM_4,124.3203125,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_4,frozen-learned-primary,128,233402,1823.453125,1592,29626,32,32,32,32,124.3203125,1.0,3,UNIFORM_2;UNIFORM_3;UNIFORM_4,False,UNIFORM_4,32,UNIFORM_4,32,UNIFORM_4,124.3203125,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_5,frozen-learned-primary,1,31602,31602.0,1976,29626,64,64,64,64,211.859375,1.0,5,STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5,False,UNIFORM_5,64,UNIFORM_5,64,UNIFORM_5,211.859375,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_5,frozen-learned-primary,16,61242,3827.625,1976,29626,64,64,64,64,211.859375,1.0,5,STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5,False,UNIFORM_5,64,UNIFORM_5,64,UNIFORM_5,211.859375,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_5,frozen-learned-primary,128,282554,2207.453125,1976,29626,64,64,64,64,211.859375,1.0,5,STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5,False,UNIFORM_5,64,UNIFORM_5,64,UNIFORM_5,211.859375,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_6,frozen-learned-primary,1,31986,31986.0,2360,29626,64,64,64,64,258.01953125,1.0,6,STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6,False,UNIFORM_6,64,UNIFORM_6,64,UNIFORM_6,258.01953125,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_6,frozen-learned-primary,16,67386,4211.625,2360,29626,64,64,64,64,258.01953125,1.0,7,MIXED_4_8;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6,False,UNIFORM_6,64,UNIFORM_6,64,UNIFORM_6,258.01953125,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_6,frozen-learned-primary,128,331706,2591.453125,2360,29626,64,64,64,64,258.01953125,1.0,7,MIXED_4_8;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6,False,UNIFORM_6,64,UNIFORM_6,64,UNIFORM_6,258.01953125,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_7,frozen-learned-primary,1,32370,32370.0,2744,29626,64,64,64,64,268.951171875,1.0,8,MIXED_4_8;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7,False,UNIFORM_7,64,UNIFORM_7,64,UNIFORM_7,268.951171875,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_7,frozen-learned-primary,16,73530,4595.625,2744,29626,64,64,64,64,268.951171875,1.0,8,MIXED_4_8;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7,False,UNIFORM_7,64,UNIFORM_7,64,UNIFORM_7,268.951171875,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_7,frozen-learned-primary,128,380858,2975.453125,2744,29626,64,64,64,64,268.951171875,1.0,8,MIXED_4_8;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7,False,UNIFORM_7,64,UNIFORM_7,64,UNIFORM_7,268.951171875,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_8,frozen-learned-primary,1,32754,32754.0,3128,29626,64,64,64,64,270.3125,1.0,9,MIXED_4_8;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8,False,UNIFORM_8,64,UNIFORM_8,64,UNIFORM_8,270.3125,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_8,frozen-learned-primary,16,79674,4979.625,3128,29626,64,64,64,64,270.3125,1.0,10,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8,False,MIXED_6_8,64,MIXED_6_8,64,MIXED_6_8,271.06640625,-0.75390625,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
learned,learned_s3,1,UNIFORM_8,frozen-learned-primary,128,430010,3359.453125,3128,29626,64,64,64,64,270.3125,1.0,10,MIXED_4_8;MIXED_6_8;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8,False,MIXED_6_8,64,MIXED_6_8,64,MIXED_6_8,271.06640625,-0.75390625,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
